	Plate	Well	Frames	Well Number	Control Type	Original Gene Target	Plate_Map_Name	Gene_Replicate	Site	DNA
2925	LT0085_38	N3	50	315	negative control	negative control	LT0085_38_315	1	1	LT0085_38/LT0085_38_315_50.tif
2926	LT0085_38	N21	50	333	positive control	COPB	LT0085_38_333	1	1	LT0085_38/LT0085_38_333_50.tif
2927	LT0085_38	N24	50	336	positive control	COPB	LT0085_38_336	1	1	LT0085_38/LT0085_38_336_50.tif
2928	LT0085_38	O16	50	352	negative control	negative control	LT0085_38_352	1	1	LT0085_38/LT0085_38_352_50.tif
2929	LT0085_38	P3	50	363	negative control	negative control	LT0085_38_363	1	1	LT0085_38/LT0085_38_363_50.tif
2930	LT0085_38	P21	50	381	positive control	COPB	LT0085_38_381	1	1	LT0085_38/LT0085_38_381_50.tif
2931	LT0085_38	P24	50	384	positive control	COPB	LT0085_38_384	1	1	LT0085_38/LT0085_38_384_50.tif
2932	LT0086_02	A4	50	4	positive control	ENSG00000149503	LT0086_02_4	1	1	LT0086_02/LT0086_02_4_50.tif
2933	LT0086_02	A15	50	15	negative control	negative control	LT0086_02_15	1	1	LT0086_02/LT0086_02_15_50.tif
2934	LT0086_02	B2	50	26	negative control	negative control	LT0086_02_26	1	1	LT0086_02/LT0086_02_26_50.tif
2935	LT0086_02	C1	50	49	positive control	ENSG00000149503	LT0086_02_49	1	1	LT0086_02/LT0086_02_49_50.tif
2936	LT0086_02	C4	50	52	positive control	ENSG00000149503	LT0086_02_52	1	1	LT0086_02/LT0086_02_52_50.tif
2937	LT0086_02	C15	50	63	negative control	negative control	LT0086_02_63	1	1	LT0086_02/LT0086_02_63_50.tif
2938	LT0086_02	D2	50	74	negative control	negative control	LT0086_02_74	1	1	LT0086_02/LT0086_02_74_50.tif
2939	LT0086_02	M16	50	304	negative control	negative control	LT0086_02_304	1	1	LT0086_02/LT0086_02_304_50.tif
2940	LT0086_02	N3	50	315	negative control	negative control	LT0086_02_315	1	1	LT0086_02/LT0086_02_315_50.tif
2941	LT0086_02	N21	50	333	positive control	COPB	LT0086_02_333	1	1	LT0086_02/LT0086_02_333_50.tif
2942	LT0086_02	N24	50	336	positive control	COPB	LT0086_02_336	1	1	LT0086_02/LT0086_02_336_50.tif
2943	LT0086_02	O16	50	352	negative control	negative control	LT0086_02_352	1	1	LT0086_02/LT0086_02_352_50.tif
2944	LT0086_02	P3	50	363	negative control	negative control	LT0086_02_363	1	1	LT0086_02/LT0086_02_363_50.tif
2945	LT0086_02	P21	50	381	positive control	COPB	LT0086_02_381	1	1	LT0086_02/LT0086_02_381_50.tif
2946	LT0086_02	P24	50	384	positive control	COPB	LT0086_02_384	1	1	LT0086_02/LT0086_02_384_50.tif
2947	LT0086_15	A4	50	4	positive control	ENSG00000149503	LT0086_15_4	1	1	LT0086_15/LT0086_15_4_50.tif
2948	LT0086_15	A15	50	15	negative control	negative control	LT0086_15_15	1	1	LT0086_15/LT0086_15_15_50.tif
2949	LT0086_15	B2	50	26	negative control	negative control	LT0086_15_26	1	1	LT0086_15/LT0086_15_26_50.tif
2950	LT0086_15	C1	50	49	positive control	ENSG00000149503	LT0086_15_49	1	1	LT0086_15/LT0086_15_49_50.tif
2951	LT0086_15	C4	50	52	positive control	ENSG00000149503	LT0086_15_52	1	1	LT0086_15/LT0086_15_52_50.tif
2952	LT0086_15	C15	50	63	negative control	negative control	LT0086_15_63	1	1	LT0086_15/LT0086_15_63_50.tif
2953	LT0086_15	D2	50	74	negative control	negative control	LT0086_15_74	1	1	LT0086_15/LT0086_15_74_50.tif
2954	LT0086_15	M16	50	304	negative control	negative control	LT0086_15_304	1	1	LT0086_15/LT0086_15_304_50.tif
2955	LT0086_15	N3	50	315	negative control	negative control	LT0086_15_315	1	1	LT0086_15/LT0086_15_315_50.tif
2956	LT0086_15	N21	50	333	positive control	COPB	LT0086_15_333	1	1	LT0086_15/LT0086_15_333_50.tif
2957	LT0086_15	N24	50	336	positive control	COPB	LT0086_15_336	1	1	LT0086_15/LT0086_15_336_50.tif
2958	LT0086_15	O16	50	352	negative control	negative control	LT0086_15_352	1	1	LT0086_15/LT0086_15_352_50.tif
2959	LT0086_15	P3	50	363	negative control	negative control	LT0086_15_363	1	1	LT0086_15/LT0086_15_363_50.tif
2960	LT0086_15	P21	50	381	positive control	COPB	LT0086_15_381	1	1	LT0086_15/LT0086_15_381_50.tif
2961	LT0086_15	P24	50	384	positive control	COPB	LT0086_15_384	1	1	LT0086_15/LT0086_15_384_50.tif
2962	LT0086_27	A4	50	4	positive control	ENSG00000149503	LT0086_27_4	1	1	LT0086_27/LT0086_27_4_50.tif
2963	LT0086_27	A15	50	15	negative control	negative control	LT0086_27_15	1	1	LT0086_27/LT0086_27_15_50.tif
2964	LT0086_27	B2	50	26	negative control	negative control	LT0086_27_26	1	1	LT0086_27/LT0086_27_26_50.tif
2965	LT0086_27	C1	50	49	positive control	ENSG00000149503	LT0086_27_49	1	1	LT0086_27/LT0086_27_49_50.tif
2966	LT0086_27	C4	50	52	positive control	ENSG00000149503	LT0086_27_52	1	1	LT0086_27/LT0086_27_52_50.tif
2967	LT0086_27	C15	50	63	negative control	negative control	LT0086_27_63	1	1	LT0086_27/LT0086_27_63_50.tif
2968	LT0086_27	D2	50	74	negative control	negative control	LT0086_27_74	1	1	LT0086_27/LT0086_27_74_50.tif
2969	LT0086_27	M16	50	304	negative control	negative control	LT0086_27_304	1	1	LT0086_27/LT0086_27_304_50.tif
2970	LT0086_27	N3	50	315	negative control	negative control	LT0086_27_315	1	1	LT0086_27/LT0086_27_315_50.tif
2971	LT0086_27	N21	50	333	positive control	COPB	LT0086_27_333	1	1	LT0086_27/LT0086_27_333_50.tif
2972	LT0086_27	N24	50	336	positive control	COPB	LT0086_27_336	1	1	LT0086_27/LT0086_27_336_50.tif
2973	LT0086_27	O16	50	352	negative control	negative control	LT0086_27_352	1	1	LT0086_27/LT0086_27_352_50.tif
2974	LT0086_27	P3	50	363	negative control	negative control	LT0086_27_363	1	1	LT0086_27/LT0086_27_363_50.tif
2975	LT0086_27	P21	50	381	positive control	COPB	LT0086_27_381	1	1	LT0086_27/LT0086_27_381_50.tif
2976	LT0086_27	P24	50	384	positive control	COPB	LT0086_27_384	1	1	LT0086_27/LT0086_27_384_50.tif
2977	LT0087_03	A4	50	4	positive control	ENSG00000149503	LT0087_03_4	1	1	LT0087_03/LT0087_03_4_50.tif
2978	LT0087_03	A15	50	15	negative control	negative control	LT0087_03_15	1	1	LT0087_03/LT0087_03_15_50.tif
2979	LT0087_03	B2	50	26	negative control	negative control	LT0087_03_26	1	1	LT0087_03/LT0087_03_26_50.tif
2980	LT0087_03	C1	50	49	positive control	ENSG00000149503	LT0087_03_49	1	1	LT0087_03/LT0087_03_49_50.tif
2981	LT0087_03	C4	50	52	positive control	ENSG00000149503	LT0087_03_52	1	1	LT0087_03/LT0087_03_52_50.tif
2982	LT0087_03	C15	50	63	negative control	negative control	LT0087_03_63	1	1	LT0087_03/LT0087_03_63_50.tif
2983	LT0087_03	D2	50	74	negative control	negative control	LT0087_03_74	1	1	LT0087_03/LT0087_03_74_50.tif
2984	LT0087_03	M16	50	304	negative control	negative control	LT0087_03_304	1	1	LT0087_03/LT0087_03_304_50.tif
2985	LT0087_03	N3	50	315	negative control	negative control	LT0087_03_315	1	1	LT0087_03/LT0087_03_315_50.tif
2986	LT0087_03	N21	50	333	positive control	COPB	LT0087_03_333	1	1	LT0087_03/LT0087_03_333_50.tif
2987	LT0087_03	N24	50	336	positive control	COPB	LT0087_03_336	1	1	LT0087_03/LT0087_03_336_50.tif
2988	LT0087_03	O16	50	352	negative control	negative control	LT0087_03_352	1	1	LT0087_03/LT0087_03_352_50.tif
2989	LT0087_03	P3	50	363	negative control	negative control	LT0087_03_363	1	1	LT0087_03/LT0087_03_363_50.tif
2990	LT0087_03	P21	50	381	positive control	COPB	LT0087_03_381	1	1	LT0087_03/LT0087_03_381_50.tif
2991	LT0087_03	P24	50	384	positive control	COPB	LT0087_03_384	1	1	LT0087_03/LT0087_03_384_50.tif
2992	LT0087_34	A4	50	4	positive control	ENSG00000149503	LT0087_34_4	1	1	LT0087_34/LT0087_34_4_50.tif
2993	LT0087_34	A15	50	15	negative control	negative control	LT0087_34_15	1	1	LT0087_34/LT0087_34_15_50.tif
2994	LT0087_34	B2	50	26	negative control	negative control	LT0087_34_26	1	1	LT0087_34/LT0087_34_26_50.tif
2995	LT0087_34	C1	50	49	positive control	ENSG00000149503	LT0087_34_49	1	1	LT0087_34/LT0087_34_49_50.tif
2996	LT0087_34	C4	50	52	positive control	ENSG00000149503	LT0087_34_52	1	1	LT0087_34/LT0087_34_52_50.tif
2997	LT0087_34	C15	50	63	negative control	negative control	LT0087_34_63	1	1	LT0087_34/LT0087_34_63_50.tif
2998	LT0087_34	D2	50	74	negative control	negative control	LT0087_34_74	1	1	LT0087_34/LT0087_34_74_50.tif
2999	LT0087_34	M16	50	304	negative control	negative control	LT0087_34_304	1	1	LT0087_34/LT0087_34_304_50.tif
3000	LT0087_34	N3	50	315	negative control	negative control	LT0087_34_315	1	1	LT0087_34/LT0087_34_315_50.tif
3001	LT0087_34	N21	50	333	positive control	COPB	LT0087_34_333	1	1	LT0087_34/LT0087_34_333_50.tif
3002	LT0087_34	N24	50	336	positive control	COPB	LT0087_34_336	1	1	LT0087_34/LT0087_34_336_50.tif
3003	LT0087_34	O16	50	352	negative control	negative control	LT0087_34_352	1	1	LT0087_34/LT0087_34_352_50.tif
3004	LT0087_34	P3	50	363	negative control	negative control	LT0087_34_363	1	1	LT0087_34/LT0087_34_363_50.tif
3005	LT0087_34	P21	50	381	positive control	COPB	LT0087_34_381	1	1	LT0087_34/LT0087_34_381_50.tif
3006	LT0087_34	P24	50	384	positive control	COPB	LT0087_34_384	1	1	LT0087_34/LT0087_34_384_50.tif
3007	LT0087_35	A4	50	4	positive control	ENSG00000149503	LT0087_35_4	1	1	LT0087_35/LT0087_35_4_50.tif
3008	LT0087_35	A15	50	15	negative control	negative control	LT0087_35_15	1	1	LT0087_35/LT0087_35_15_50.tif
3009	LT0087_35	B2	50	26	negative control	negative control	LT0087_35_26	1	1	LT0087_35/LT0087_35_26_50.tif
3010	LT0087_35	C1	50	49	positive control	ENSG00000149503	LT0087_35_49	1	1	LT0087_35/LT0087_35_49_50.tif
3011	LT0087_35	C4	50	52	positive control	ENSG00000149503	LT0087_35_52	1	1	LT0087_35/LT0087_35_52_50.tif
3012	LT0087_35	C15	50	63	negative control	negative control	LT0087_35_63	1	1	LT0087_35/LT0087_35_63_50.tif
3013	LT0087_35	D2	50	74	negative control	negative control	LT0087_35_74	1	1	LT0087_35/LT0087_35_74_50.tif
3014	LT0087_35	M16	50	304	negative control	negative control	LT0087_35_304	1	1	LT0087_35/LT0087_35_304_50.tif
3015	LT0087_35	N3	50	315	negative control	negative control	LT0087_35_315	1	1	LT0087_35/LT0087_35_315_50.tif
3016	LT0087_35	N21	50	333	positive control	COPB	LT0087_35_333	1	1	LT0087_35/LT0087_35_333_50.tif
3017	LT0087_35	N24	50	336	positive control	COPB	LT0087_35_336	1	1	LT0087_35/LT0087_35_336_50.tif
3018	LT0087_35	O16	50	352	negative control	negative control	LT0087_35_352	1	1	LT0087_35/LT0087_35_352_50.tif
3019	LT0087_35	P3	50	363	negative control	negative control	LT0087_35_363	1	1	LT0087_35/LT0087_35_363_50.tif
3020	LT0087_35	P21	50	381	positive control	COPB	LT0087_35_381	1	1	LT0087_35/LT0087_35_381_50.tif
3021	LT0087_35	P24	50	384	positive control	COPB	LT0087_35_384	1	1	LT0087_35/LT0087_35_384_50.tif
3022	LT0088_06	A4	50	4	positive control	ENSG00000149503	LT0088_06_4	1	1	LT0088_06/LT0088_06_4_50.tif
3023	LT0088_06	A15	50	15	negative control	negative control	LT0088_06_15	1	1	LT0088_06/LT0088_06_15_50.tif
3024	LT0088_06	B2	50	26	negative control	negative control	LT0088_06_26	1	1	LT0088_06/LT0088_06_26_50.tif
3025	LT0088_06	C1	50	49	positive control	ENSG00000149503	LT0088_06_49	1	1	LT0088_06/LT0088_06_49_50.tif
3026	LT0088_06	C4	50	52	positive control	ENSG00000149503	LT0088_06_52	1	1	LT0088_06/LT0088_06_52_50.tif
3027	LT0088_06	C15	50	63	negative control	negative control	LT0088_06_63	1	1	LT0088_06/LT0088_06_63_50.tif
3028	LT0088_06	D2	50	74	negative control	negative control	LT0088_06_74	1	1	LT0088_06/LT0088_06_74_50.tif
3029	LT0088_06	M16	50	304	negative control	negative control	LT0088_06_304	1	1	LT0088_06/LT0088_06_304_50.tif
3030	LT0088_06	N3	50	315	negative control	negative control	LT0088_06_315	1	1	LT0088_06/LT0088_06_315_50.tif
3031	LT0088_06	N21	50	333	positive control	COPB	LT0088_06_333	1	1	LT0088_06/LT0088_06_333_50.tif
3032	LT0088_06	N24	50	336	positive control	COPB	LT0088_06_336	1	1	LT0088_06/LT0088_06_336_50.tif
3033	LT0088_06	O16	50	352	negative control	negative control	LT0088_06_352	1	1	LT0088_06/LT0088_06_352_50.tif
3034	LT0088_06	P3	50	363	negative control	negative control	LT0088_06_363	1	1	LT0088_06/LT0088_06_363_50.tif
3035	LT0088_06	P21	50	381	positive control	COPB	LT0088_06_381	1	1	LT0088_06/LT0088_06_381_50.tif
3036	LT0088_06	P24	50	384	positive control	COPB	LT0088_06_384	1	1	LT0088_06/LT0088_06_384_50.tif
3037	LT0088_21	A4	50	4	positive control	ENSG00000149503	LT0088_21_4	1	1	LT0088_21/LT0088_21_4_50.tif
3038	LT0088_21	A15	50	15	negative control	negative control	LT0088_21_15	1	1	LT0088_21/LT0088_21_15_50.tif
3039	LT0088_21	B2	50	26	negative control	negative control	LT0088_21_26	1	1	LT0088_21/LT0088_21_26_50.tif
3040	LT0088_21	C1	50	49	positive control	ENSG00000149503	LT0088_21_49	1	1	LT0088_21/LT0088_21_49_50.tif
3041	LT0088_21	C4	50	52	positive control	ENSG00000149503	LT0088_21_52	1	1	LT0088_21/LT0088_21_52_50.tif
3042	LT0088_21	C15	50	63	negative control	negative control	LT0088_21_63	1	1	LT0088_21/LT0088_21_63_50.tif
3043	LT0088_21	D2	50	74	negative control	negative control	LT0088_21_74	1	1	LT0088_21/LT0088_21_74_50.tif
3044	LT0088_21	M16	50	304	negative control	negative control	LT0088_21_304	1	1	LT0088_21/LT0088_21_304_50.tif
3045	LT0088_21	N3	50	315	negative control	negative control	LT0088_21_315	1	1	LT0088_21/LT0088_21_315_50.tif
3046	LT0088_21	N21	50	333	positive control	COPB	LT0088_21_333	1	1	LT0088_21/LT0088_21_333_50.tif
3047	LT0088_21	N24	50	336	positive control	COPB	LT0088_21_336	1	1	LT0088_21/LT0088_21_336_50.tif
3048	LT0088_21	O16	50	352	negative control	negative control	LT0088_21_352	1	1	LT0088_21/LT0088_21_352_50.tif
3049	LT0088_21	P3	50	363	negative control	negative control	LT0088_21_363	1	1	LT0088_21/LT0088_21_363_50.tif
3050	LT0088_21	P21	50	381	positive control	COPB	LT0088_21_381	1	1	LT0088_21/LT0088_21_381_50.tif
3051	LT0088_21	P24	50	384	positive control	COPB	LT0088_21_384	1	1	LT0088_21/LT0088_21_384_50.tif
3052	LT0088_38	A4	50	4	positive control	ENSG00000149503	LT0088_38_4	1	1	LT0088_38/LT0088_38_4_50.tif
3053	LT0088_38	A15	50	15	negative control	negative control	LT0088_38_15	1	1	LT0088_38/LT0088_38_15_50.tif
3054	LT0088_38	B2	50	26	negative control	negative control	LT0088_38_26	1	1	LT0088_38/LT0088_38_26_50.tif
3055	LT0088_38	C1	50	49	positive control	ENSG00000149503	LT0088_38_49	1	1	LT0088_38/LT0088_38_49_50.tif
3056	LT0088_38	C4	50	52	positive control	ENSG00000149503	LT0088_38_52	1	1	LT0088_38/LT0088_38_52_50.tif
3057	LT0088_38	C15	50	63	negative control	negative control	LT0088_38_63	1	1	LT0088_38/LT0088_38_63_50.tif
3058	LT0088_38	D2	50	74	negative control	negative control	LT0088_38_74	1	1	LT0088_38/LT0088_38_74_50.tif
3059	LT0088_38	M16	50	304	negative control	negative control	LT0088_38_304	1	1	LT0088_38/LT0088_38_304_50.tif
3060	LT0088_38	N3	50	315	negative control	negative control	LT0088_38_315	1	1	LT0088_38/LT0088_38_315_50.tif
3061	LT0088_38	N21	50	333	positive control	COPB	LT0088_38_333	1	1	LT0088_38/LT0088_38_333_50.tif
3062	LT0088_38	N24	50	336	positive control	COPB	LT0088_38_336	1	1	LT0088_38/LT0088_38_336_50.tif
3063	LT0088_38	O16	50	352	negative control	negative control	LT0088_38_352	1	1	LT0088_38/LT0088_38_352_50.tif
3064	LT0088_38	P3	50	363	negative control	negative control	LT0088_38_363	1	1	LT0088_38/LT0088_38_363_50.tif
3065	LT0088_38	P21	50	381	positive control	COPB	LT0088_38_381	1	1	LT0088_38/LT0088_38_381_50.tif
3066	LT0088_38	P24	50	384	positive control	COPB	LT0088_38_384	1	1	LT0088_38/LT0088_38_384_50.tif
3067	LT0088_42	A4	50	4	positive control	ENSG00000149503	LT0088_42_4	1	1	LT0088_42/LT0088_42_4_50.tif
3068	LT0088_42	A15	50	15	negative control	negative control	LT0088_42_15	1	1	LT0088_42/LT0088_42_15_50.tif
3069	LT0088_42	B2	50	26	negative control	negative control	LT0088_42_26	1	1	LT0088_42/LT0088_42_26_50.tif
3070	LT0088_42	C1	50	49	positive control	ENSG00000149503	LT0088_42_49	1	1	LT0088_42/LT0088_42_49_50.tif
3071	LT0088_42	C4	50	52	positive control	ENSG00000149503	LT0088_42_52	1	1	LT0088_42/LT0088_42_52_50.tif
3072	LT0088_42	C15	50	63	negative control	negative control	LT0088_42_63	1	1	LT0088_42/LT0088_42_63_50.tif
3073	LT0088_42	D2	50	74	negative control	negative control	LT0088_42_74	1	1	LT0088_42/LT0088_42_74_50.tif
3074	LT0088_42	M16	50	304	negative control	negative control	LT0088_42_304	1	1	LT0088_42/LT0088_42_304_50.tif
3075	LT0088_42	N3	50	315	negative control	negative control	LT0088_42_315	1	1	LT0088_42/LT0088_42_315_50.tif
3076	LT0088_42	N21	50	333	positive control	COPB	LT0088_42_333	1	1	LT0088_42/LT0088_42_333_50.tif
3077	LT0088_42	N24	50	336	positive control	COPB	LT0088_42_336	1	1	LT0088_42/LT0088_42_336_50.tif
3078	LT0088_42	O16	50	352	negative control	negative control	LT0088_42_352	1	1	LT0088_42/LT0088_42_352_50.tif
3079	LT0088_42	P3	50	363	negative control	negative control	LT0088_42_363	1	1	LT0088_42/LT0088_42_363_50.tif
3080	LT0088_42	P21	50	381	positive control	COPB	LT0088_42_381	1	1	LT0088_42/LT0088_42_381_50.tif
3081	LT0088_42	P24	50	384	positive control	COPB	LT0088_42_384	1	1	LT0088_42/LT0088_42_384_50.tif
3082	LT0089_01	A4	50	4	positive control	ENSG00000149503	LT0089_01_4	1	1	LT0089_01/LT0089_01_4_50.tif
3083	LT0089_01	A15	50	15	negative control	negative control	LT0089_01_15	1	1	LT0089_01/LT0089_01_15_50.tif
3084	LT0089_01	B2	50	26	negative control	negative control	LT0089_01_26	1	1	LT0089_01/LT0089_01_26_50.tif
3085	LT0089_01	C1	50	49	positive control	ENSG00000149503	LT0089_01_49	1	1	LT0089_01/LT0089_01_49_50.tif
3086	LT0089_01	C4	50	52	positive control	ENSG00000149503	LT0089_01_52	1	1	LT0089_01/LT0089_01_52_50.tif
3087	LT0089_01	C15	50	63	negative control	negative control	LT0089_01_63	1	1	LT0089_01/LT0089_01_63_50.tif
3088	LT0089_01	D2	50	74	negative control	negative control	LT0089_01_74	1	1	LT0089_01/LT0089_01_74_50.tif
3089	LT0089_01	M16	50	304	negative control	negative control	LT0089_01_304	1	1	LT0089_01/LT0089_01_304_50.tif
3090	LT0089_01	N3	50	315	negative control	negative control	LT0089_01_315	1	1	LT0089_01/LT0089_01_315_50.tif
3091	LT0089_01	N21	50	333	positive control	COPB	LT0089_01_333	1	1	LT0089_01/LT0089_01_333_50.tif
3092	LT0089_01	N24	50	336	positive control	COPB	LT0089_01_336	1	1	LT0089_01/LT0089_01_336_50.tif
3093	LT0089_01	O16	50	352	negative control	negative control	LT0089_01_352	1	1	LT0089_01/LT0089_01_352_50.tif
3094	LT0089_01	P3	50	363	negative control	negative control	LT0089_01_363	1	1	LT0089_01/LT0089_01_363_50.tif
3095	LT0089_01	P21	50	381	positive control	COPB	LT0089_01_381	1	1	LT0089_01/LT0089_01_381_50.tif
3096	LT0089_01	P24	50	384	positive control	COPB	LT0089_01_384	1	1	LT0089_01/LT0089_01_384_50.tif
3097	LT0089_02	A4	50	4	positive control	ENSG00000149503	LT0089_02_4	1	1	LT0089_02/LT0089_02_4_50.tif
3098	LT0089_02	A15	50	15	negative control	negative control	LT0089_02_15	1	1	LT0089_02/LT0089_02_15_50.tif
3099	LT0089_02	B2	50	26	negative control	negative control	LT0089_02_26	1	1	LT0089_02/LT0089_02_26_50.tif
3100	LT0089_02	C1	50	49	positive control	ENSG00000149503	LT0089_02_49	1	1	LT0089_02/LT0089_02_49_50.tif
3101	LT0089_02	C4	50	52	positive control	ENSG00000149503	LT0089_02_52	1	1	LT0089_02/LT0089_02_52_50.tif
3102	LT0089_02	C15	50	63	negative control	negative control	LT0089_02_63	1	1	LT0089_02/LT0089_02_63_50.tif
3103	LT0089_02	D2	50	74	negative control	negative control	LT0089_02_74	1	1	LT0089_02/LT0089_02_74_50.tif
3104	LT0089_02	M16	50	304	negative control	negative control	LT0089_02_304	1	1	LT0089_02/LT0089_02_304_50.tif
3105	LT0089_02	N3	50	315	negative control	negative control	LT0089_02_315	1	1	LT0089_02/LT0089_02_315_50.tif
3106	LT0089_02	N21	50	333	positive control	COPB	LT0089_02_333	1	1	LT0089_02/LT0089_02_333_50.tif
3107	LT0089_02	N24	50	336	positive control	COPB	LT0089_02_336	1	1	LT0089_02/LT0089_02_336_50.tif
3108	LT0089_02	O16	50	352	negative control	negative control	LT0089_02_352	1	1	LT0089_02/LT0089_02_352_50.tif
3109	LT0089_02	P3	50	363	negative control	negative control	LT0089_02_363	1	1	LT0089_02/LT0089_02_363_50.tif
3110	LT0089_02	P21	50	381	positive control	COPB	LT0089_02_381	1	1	LT0089_02/LT0089_02_381_50.tif
3111	LT0089_02	P24	50	384	positive control	COPB	LT0089_02_384	1	1	LT0089_02/LT0089_02_384_50.tif
3112	LT0089_22	A4	50	4	positive control	ENSG00000149503	LT0089_22_4	1	1	LT0089_22/LT0089_22_4_50.tif
3113	LT0089_22	A15	50	15	negative control	negative control	LT0089_22_15	1	1	LT0089_22/LT0089_22_15_50.tif
3114	LT0089_22	B2	50	26	negative control	negative control	LT0089_22_26	1	1	LT0089_22/LT0089_22_26_50.tif
3115	LT0089_22	C1	50	49	positive control	ENSG00000149503	LT0089_22_49	1	1	LT0089_22/LT0089_22_49_50.tif
3116	LT0089_22	C4	50	52	positive control	ENSG00000149503	LT0089_22_52	1	1	LT0089_22/LT0089_22_52_50.tif
3117	LT0089_22	C15	50	63	negative control	negative control	LT0089_22_63	1	1	LT0089_22/LT0089_22_63_50.tif
3118	LT0089_22	D2	50	74	negative control	negative control	LT0089_22_74	1	1	LT0089_22/LT0089_22_74_50.tif
3119	LT0089_22	M16	50	304	negative control	negative control	LT0089_22_304	1	1	LT0089_22/LT0089_22_304_50.tif
3120	LT0089_22	N3	50	315	negative control	negative control	LT0089_22_315	1	1	LT0089_22/LT0089_22_315_50.tif
3121	LT0089_22	N21	50	333	positive control	COPB	LT0089_22_333	1	1	LT0089_22/LT0089_22_333_50.tif
3122	LT0089_22	N24	50	336	positive control	COPB	LT0089_22_336	1	1	LT0089_22/LT0089_22_336_50.tif
3123	LT0089_22	O16	50	352	negative control	negative control	LT0089_22_352	1	1	LT0089_22/LT0089_22_352_50.tif
3124	LT0089_22	P3	50	363	negative control	negative control	LT0089_22_363	1	1	LT0089_22/LT0089_22_363_50.tif
3125	LT0089_22	P21	50	381	positive control	COPB	LT0089_22_381	1	1	LT0089_22/LT0089_22_381_50.tif
3126	LT0089_22	P24	50	384	positive control	COPB	LT0089_22_384	1	1	LT0089_22/LT0089_22_384_50.tif
3127	LT0090_33	A4	50	4	positive control	ENSG00000149503	LT0090_33_4	1	1	LT0090_33/LT0090_33_4_50.tif
