Plate,Well,Frames,Well Number,Control Type,Original Gene Target,Plate_Map_Name,Gene_Replicate,Site,DNA
LT0035_13,C4,50,52,positive control,ENSG00000149503,LT0035_13_52,1,1,LT0035_13/LT0035_13_52_50.tif
LT0035_13,C15,50,63,negative control,negative control,LT0035_13_63,1,1,LT0035_13/LT0035_13_63_50.tif
LT0035_13,D2,50,74,negative control,negative control,LT0035_13_74,1,1,LT0035_13/LT0035_13_74_50.tif
LT0035_13,M16,50,304,negative control,negative control,LT0035_13_304,1,1,LT0035_13/LT0035_13_304_50.tif
LT0035_13,N3,50,315,negative control,negative control,LT0035_13_315,1,1,LT0035_13/LT0035_13_315_50.tif
LT0035_13,O16,50,352,negative control,negative control,LT0035_13_352,1,1,LT0035_13/LT0035_13_352_50.tif
LT0035_47,A1,50,1,positive control,ENSG00000149503,LT0035_47_1,1,1,LT0035_47/LT0035_47_1_50.tif
LT0035_47,A4,50,4,positive control,ENSG00000149503,LT0035_47_4,1,1,LT0035_47/LT0035_47_4_50.tif
LT0035_47,A15,50,15,negative control,negative control,LT0035_47_15,1,1,LT0035_47/LT0035_47_15_50.tif
LT0035_47,B2,50,26,negative control,negative control,LT0035_47_26,1,1,LT0035_47/LT0035_47_26_50.tif
LT0035_47,C1,50,49,positive control,ENSG00000149503,LT0035_47_49,1,1,LT0035_47/LT0035_47_49_50.tif
LT0035_47,C4,50,52,positive control,ENSG00000149503,LT0035_47_52,1,1,LT0035_47/LT0035_47_52_50.tif
LT0035_47,C15,50,63,negative control,negative control,LT0035_47_63,1,1,LT0035_47/LT0035_47_63_50.tif
LT0035_47,D2,50,74,negative control,negative control,LT0035_47_74,1,1,LT0035_47/LT0035_47_74_50.tif
LT0035_47,M16,50,304,negative control,negative control,LT0035_47_304,1,1,LT0035_47/LT0035_47_304_50.tif
LT0035_47,N3,50,315,negative control,negative control,LT0035_47_315,1,1,LT0035_47/LT0035_47_315_50.tif
LT0035_47,O16,50,352,negative control,negative control,LT0035_47_352,1,1,LT0035_47/LT0035_47_352_50.tif
LT0036_01,A1,50,1,positive control,ENSG00000149503,LT0036_01_1,1,1,LT0036_01/LT0036_01_1_50.tif
LT0036_01,B2,50,26,negative control,negative control,LT0036_01_26,1,1,LT0036_01/LT0036_01_26_50.tif
LT0036_01,C1,50,49,positive control,ENSG00000149503,LT0036_01_49,1,1,LT0036_01/LT0036_01_49_50.tif
LT0036_01,C4,50,52,positive control,ENSG00000149503,LT0036_01_52,1,1,LT0036_01/LT0036_01_52_50.tif
LT0036_01,C15,50,63,negative control,negative control,LT0036_01_63,1,1,LT0036_01/LT0036_01_63_50.tif
LT0036_01,D2,50,74,negative control,negative control,LT0036_01_74,1,1,LT0036_01/LT0036_01_74_50.tif
LT0036_01,M16,50,304,negative control,negative control,LT0036_01_304,1,1,LT0036_01/LT0036_01_304_50.tif
LT0036_01,N3,50,315,negative control,negative control,LT0036_01_315,1,1,LT0036_01/LT0036_01_315_50.tif
LT0036_01,O16,50,352,negative control,negative control,LT0036_01_352,1,1,LT0036_01/LT0036_01_352_50.tif
LT0036_36,A1,50,1,positive control,ENSG00000149503,LT0036_36_1,1,1,LT0036_36/LT0036_36_1_50.tif
LT0036_36,A4,50,4,positive control,ENSG00000149503,LT0036_36_4,1,1,LT0036_36/LT0036_36_4_50.tif
LT0036_36,A15,50,15,negative control,negative control,LT0036_36_15,1,1,LT0036_36/LT0036_36_15_50.tif
LT0036_36,B2,50,26,negative control,negative control,LT0036_36_26,1,1,LT0036_36/LT0036_36_26_50.tif
LT0036_36,C1,50,49,positive control,ENSG00000149503,LT0036_36_49,1,1,LT0036_36/LT0036_36_49_50.tif
LT0036_36,C4,50,52,positive control,ENSG00000149503,LT0036_36_52,1,1,LT0036_36/LT0036_36_52_50.tif
LT0036_36,C15,50,63,negative control,negative control,LT0036_36_63,1,1,LT0036_36/LT0036_36_63_50.tif
LT0036_36,D2,50,74,negative control,negative control,LT0036_36_74,1,1,LT0036_36/LT0036_36_74_50.tif
LT0036_36,M16,50,304,negative control,negative control,LT0036_36_304,1,1,LT0036_36/LT0036_36_304_50.tif
LT0036_36,N3,50,315,negative control,negative control,LT0036_36_315,1,1,LT0036_36/LT0036_36_315_50.tif
LT0036_36,O16,50,352,negative control,negative control,LT0036_36_352,1,1,LT0036_36/LT0036_36_352_50.tif
LT0036_52,A1,50,1,positive control,ENSG00000149503,LT0036_52_1,1,1,LT0036_52/LT0036_52_1_50.tif
LT0036_52,A4,50,4,positive control,ENSG00000149503,LT0036_52_4,1,1,LT0036_52/LT0036_52_4_50.tif
LT0036_52,C1,50,49,positive control,ENSG00000149503,LT0036_52_49,1,1,LT0036_52/LT0036_52_49_50.tif
LT0036_52,C15,50,63,negative control,negative control,LT0036_52_63,1,1,LT0036_52/LT0036_52_63_50.tif
LT0036_52,D2,50,74,negative control,negative control,LT0036_52_74,1,1,LT0036_52/LT0036_52_74_50.tif
LT0036_52,M16,50,304,negative control,negative control,LT0036_52_304,1,1,LT0036_52/LT0036_52_304_50.tif
LT0036_52,N3,50,315,negative control,negative control,LT0036_52_315,1,1,LT0036_52/LT0036_52_315_50.tif
LT0036_52,O16,50,352,negative control,negative control,LT0036_52_352,1,1,LT0036_52/LT0036_52_352_50.tif
LT0036_55,A1,50,1,positive control,ENSG00000149503,LT0036_55_1,1,1,LT0036_55/LT0036_55_1_50.tif
LT0036_55,A4,50,4,positive control,ENSG00000149503,LT0036_55_4,1,1,LT0036_55/LT0036_55_4_50.tif
LT0036_55,A15,50,15,negative control,negative control,LT0036_55_15,1,1,LT0036_55/LT0036_55_15_50.tif
LT0036_55,B2,50,26,negative control,negative control,LT0036_55_26,1,1,LT0036_55/LT0036_55_26_50.tif
LT0036_55,C1,50,49,positive control,ENSG00000149503,LT0036_55_49,1,1,LT0036_55/LT0036_55_49_50.tif
LT0036_55,C15,50,63,negative control,negative control,LT0036_55_63,1,1,LT0036_55/LT0036_55_63_50.tif
LT0036_55,D2,50,74,negative control,negative control,LT0036_55_74,1,1,LT0036_55/LT0036_55_74_50.tif
LT0036_55,M16,50,304,negative control,negative control,LT0036_55_304,1,1,LT0036_55/LT0036_55_304_50.tif
LT0036_55,N3,50,315,negative control,negative control,LT0036_55_315,1,1,LT0036_55/LT0036_55_315_50.tif
LT0036_55,O16,50,352,negative control,negative control,LT0036_55_352,1,1,LT0036_55/LT0036_55_352_50.tif
LT0037_41,A1,50,1,positive control,ENSG00000149503,LT0037_41_1,1,1,LT0037_41/LT0037_41_1_50.tif
LT0037_41,A4,50,4,positive control,ENSG00000149503,LT0037_41_4,1,1,LT0037_41/LT0037_41_4_50.tif
LT0037_41,A15,50,15,negative control,negative control,LT0037_41_15,1,1,LT0037_41/LT0037_41_15_50.tif
LT0037_41,B2,50,26,negative control,negative control,LT0037_41_26,1,1,LT0037_41/LT0037_41_26_50.tif
LT0037_41,C1,50,49,positive control,ENSG00000149503,LT0037_41_49,1,1,LT0037_41/LT0037_41_49_50.tif
LT0037_41,C4,50,52,positive control,ENSG00000149503,LT0037_41_52,1,1,LT0037_41/LT0037_41_52_50.tif
LT0037_41,C15,50,63,negative control,negative control,LT0037_41_63,1,1,LT0037_41/LT0037_41_63_50.tif
LT0037_41,D2,50,74,negative control,negative control,LT0037_41_74,1,1,LT0037_41/LT0037_41_74_50.tif
LT0037_41,M16,50,304,negative control,negative control,LT0037_41_304,1,1,LT0037_41/LT0037_41_304_50.tif
LT0037_41,N3,50,315,negative control,negative control,LT0037_41_315,1,1,LT0037_41/LT0037_41_315_50.tif
LT0037_41,O16,50,352,negative control,negative control,LT0037_41_352,1,1,LT0037_41/LT0037_41_352_50.tif
LT0037_46,A1,50,1,positive control,ENSG00000149503,LT0037_46_1,1,1,LT0037_46/LT0037_46_1_50.tif
LT0037_46,A4,50,4,positive control,ENSG00000149503,LT0037_46_4,1,1,LT0037_46/LT0037_46_4_50.tif
LT0037_46,A15,50,15,negative control,negative control,LT0037_46_15,1,1,LT0037_46/LT0037_46_15_50.tif
LT0037_46,B2,50,26,negative control,negative control,LT0037_46_26,1,1,LT0037_46/LT0037_46_26_50.tif
LT0037_46,C1,50,49,positive control,ENSG00000149503,LT0037_46_49,1,1,LT0037_46/LT0037_46_49_50.tif
LT0037_46,C4,50,52,positive control,ENSG00000149503,LT0037_46_52,1,1,LT0037_46/LT0037_46_52_50.tif
LT0037_46,C15,50,63,negative control,negative control,LT0037_46_63,1,1,LT0037_46/LT0037_46_63_50.tif
LT0037_46,D2,50,74,negative control,negative control,LT0037_46_74,1,1,LT0037_46/LT0037_46_74_50.tif
LT0037_46,M16,50,304,negative control,negative control,LT0037_46_304,1,1,LT0037_46/LT0037_46_304_50.tif
LT0037_46,N3,50,315,negative control,negative control,LT0037_46_315,1,1,LT0037_46/LT0037_46_315_50.tif
LT0037_46,O16,50,352,negative control,negative control,LT0037_46_352,1,1,LT0037_46/LT0037_46_352_50.tif
LT0037_51,A1,50,1,positive control,ENSG00000149503,LT0037_51_1,1,1,LT0037_51/LT0037_51_1_50.tif
LT0037_51,A4,50,4,positive control,ENSG00000149503,LT0037_51_4,1,1,LT0037_51/LT0037_51_4_50.tif
LT0037_51,A15,50,15,negative control,negative control,LT0037_51_15,1,1,LT0037_51/LT0037_51_15_50.tif
LT0037_51,B2,50,26,negative control,negative control,LT0037_51_26,1,1,LT0037_51/LT0037_51_26_50.tif
LT0037_51,C1,50,49,positive control,ENSG00000149503,LT0037_51_49,1,1,LT0037_51/LT0037_51_49_50.tif
LT0037_51,C4,50,52,positive control,ENSG00000149503,LT0037_51_52,1,1,LT0037_51/LT0037_51_52_50.tif
LT0037_51,C15,50,63,negative control,negative control,LT0037_51_63,1,1,LT0037_51/LT0037_51_63_50.tif
LT0037_51,D2,50,74,negative control,negative control,LT0037_51_74,1,1,LT0037_51/LT0037_51_74_50.tif
LT0037_51,M16,50,304,negative control,negative control,LT0037_51_304,1,1,LT0037_51/LT0037_51_304_50.tif
LT0037_51,N3,50,315,negative control,negative control,LT0037_51_315,1,1,LT0037_51/LT0037_51_315_50.tif
LT0037_51,O16,50,352,negative control,negative control,LT0037_51_352,1,1,LT0037_51/LT0037_51_352_50.tif
LT0037_52,A1,50,1,positive control,ENSG00000149503,LT0037_52_1,1,1,LT0037_52/LT0037_52_1_50.tif
LT0037_52,A4,50,4,positive control,ENSG00000149503,LT0037_52_4,1,1,LT0037_52/LT0037_52_4_50.tif
LT0037_52,A15,50,15,negative control,negative control,LT0037_52_15,1,1,LT0037_52/LT0037_52_15_50.tif
LT0037_52,B2,50,26,negative control,negative control,LT0037_52_26,1,1,LT0037_52/LT0037_52_26_50.tif
LT0037_52,C1,50,49,positive control,ENSG00000149503,LT0037_52_49,1,1,LT0037_52/LT0037_52_49_50.tif
LT0037_52,C4,50,52,positive control,ENSG00000149503,LT0037_52_52,1,1,LT0037_52/LT0037_52_52_50.tif
LT0037_52,C15,50,63,negative control,negative control,LT0037_52_63,1,1,LT0037_52/LT0037_52_63_50.tif
LT0037_52,D2,50,74,negative control,negative control,LT0037_52_74,1,1,LT0037_52/LT0037_52_74_50.tif
LT0037_52,M16,50,304,negative control,negative control,LT0037_52_304,1,1,LT0037_52/LT0037_52_304_50.tif
LT0037_52,N3,50,315,negative control,negative control,LT0037_52_315,1,1,LT0037_52/LT0037_52_315_50.tif
LT0037_52,O16,50,352,negative control,negative control,LT0037_52_352,1,1,LT0037_52/LT0037_52_352_50.tif
LT0038_01,A1,50,1,positive control,ENSG00000149503,LT0038_01_1,1,1,LT0038_01/LT0038_01_1_50.tif
LT0038_01,A4,50,4,positive control,ENSG00000149503,LT0038_01_4,1,1,LT0038_01/LT0038_01_4_50.tif
LT0038_01,A15,50,15,negative control,negative control,LT0038_01_15,1,1,LT0038_01/LT0038_01_15_50.tif
LT0038_01,B2,50,26,negative control,negative control,LT0038_01_26,1,1,LT0038_01/LT0038_01_26_50.tif
LT0038_01,C1,50,49,positive control,ENSG00000149503,LT0038_01_49,1,1,LT0038_01/LT0038_01_49_50.tif
LT0038_01,C4,50,52,positive control,ENSG00000149503,LT0038_01_52,1,1,LT0038_01/LT0038_01_52_50.tif
LT0038_01,C15,50,63,negative control,negative control,LT0038_01_63,1,1,LT0038_01/LT0038_01_63_50.tif
LT0038_01,D2,50,74,negative control,negative control,LT0038_01_74,1,1,LT0038_01/LT0038_01_74_50.tif
LT0038_01,M16,50,304,negative control,negative control,LT0038_01_304,1,1,LT0038_01/LT0038_01_304_50.tif
LT0038_01,N3,50,315,negative control,negative control,LT0038_01_315,1,1,LT0038_01/LT0038_01_315_50.tif
LT0038_01,O16,50,352,negative control,negative control,LT0038_01_352,1,1,LT0038_01/LT0038_01_352_50.tif
LT0038_02,A1,50,1,positive control,ENSG00000149503,LT0038_02_1,1,1,LT0038_02/LT0038_02_1_50.tif
LT0038_02,A4,50,4,positive control,ENSG00000149503,LT0038_02_4,1,1,LT0038_02/LT0038_02_4_50.tif
LT0038_02,A15,50,15,negative control,negative control,LT0038_02_15,1,1,LT0038_02/LT0038_02_15_50.tif
LT0038_02,B2,50,26,negative control,negative control,LT0038_02_26,1,1,LT0038_02/LT0038_02_26_50.tif
LT0038_02,C1,50,49,positive control,ENSG00000149503,LT0038_02_49,1,1,LT0038_02/LT0038_02_49_50.tif
LT0038_02,C4,50,52,positive control,ENSG00000149503,LT0038_02_52,1,1,LT0038_02/LT0038_02_52_50.tif
LT0038_02,C15,50,63,negative control,negative control,LT0038_02_63,1,1,LT0038_02/LT0038_02_63_50.tif
LT0038_02,D2,50,74,negative control,negative control,LT0038_02_74,1,1,LT0038_02/LT0038_02_74_50.tif
LT0038_02,M16,50,304,negative control,negative control,LT0038_02_304,1,1,LT0038_02/LT0038_02_304_50.tif
LT0038_02,N3,50,315,negative control,negative control,LT0038_02_315,1,1,LT0038_02/LT0038_02_315_50.tif
LT0038_02,O16,50,352,negative control,negative control,LT0038_02_352,1,1,LT0038_02/LT0038_02_352_50.tif
LT0038_08,A1,50,1,positive control,ENSG00000149503,LT0038_08_1,1,1,LT0038_08/LT0038_08_1_50.tif
LT0038_08,A4,50,4,positive control,ENSG00000149503,LT0038_08_4,1,1,LT0038_08/LT0038_08_4_50.tif
LT0038_08,A15,50,15,negative control,negative control,LT0038_08_15,1,1,LT0038_08/LT0038_08_15_50.tif
LT0038_08,B2,50,26,negative control,negative control,LT0038_08_26,1,1,LT0038_08/LT0038_08_26_50.tif
LT0038_08,C1,50,49,positive control,ENSG00000149503,LT0038_08_49,1,1,LT0038_08/LT0038_08_49_50.tif
LT0038_08,C15,50,63,negative control,negative control,LT0038_08_63,1,1,LT0038_08/LT0038_08_63_50.tif
LT0038_08,D2,50,74,negative control,negative control,LT0038_08_74,1,1,LT0038_08/LT0038_08_74_50.tif
LT0038_08,M16,50,304,negative control,negative control,LT0038_08_304,1,1,LT0038_08/LT0038_08_304_50.tif
LT0038_08,N3,50,315,negative control,negative control,LT0038_08_315,1,1,LT0038_08/LT0038_08_315_50.tif
LT0038_08,O16,50,352,negative control,negative control,LT0038_08_352,1,1,LT0038_08/LT0038_08_352_50.tif
LT0038_27,A1,50,1,positive control,ENSG00000149503,LT0038_27_1,1,1,LT0038_27/LT0038_27_1_50.tif
LT0038_27,A4,50,4,positive control,ENSG00000149503,LT0038_27_4,1,1,LT0038_27/LT0038_27_4_50.tif
LT0038_27,A15,50,15,negative control,negative control,LT0038_27_15,1,1,LT0038_27/LT0038_27_15_50.tif
LT0038_27,B2,50,26,negative control,negative control,LT0038_27_26,1,1,LT0038_27/LT0038_27_26_50.tif
LT0038_27,C1,50,49,positive control,ENSG00000149503,LT0038_27_49,1,1,LT0038_27/LT0038_27_49_50.tif
LT0038_27,C4,50,52,positive control,ENSG00000149503,LT0038_27_52,1,1,LT0038_27/LT0038_27_52_50.tif
LT0038_27,C15,50,63,negative control,negative control,LT0038_27_63,1,1,LT0038_27/LT0038_27_63_50.tif
LT0038_27,D2,50,74,negative control,negative control,LT0038_27_74,1,1,LT0038_27/LT0038_27_74_50.tif
LT0038_27,M16,50,304,negative control,negative control,LT0038_27_304,1,1,LT0038_27/LT0038_27_304_50.tif
LT0038_27,N3,50,315,negative control,negative control,LT0038_27_315,1,1,LT0038_27/LT0038_27_315_50.tif
LT0038_27,O16,50,352,negative control,negative control,LT0038_27_352,1,1,LT0038_27/LT0038_27_352_50.tif
LT0039_02,A1,50,1,positive control,ENSG00000149503,LT0039_02_1,1,1,LT0039_02/LT0039_02_1_50.tif
LT0039_02,A4,50,4,positive control,ENSG00000149503,LT0039_02_4,1,1,LT0039_02/LT0039_02_4_50.tif
LT0039_02,A15,50,15,negative control,negative control,LT0039_02_15,1,1,LT0039_02/LT0039_02_15_50.tif
LT0039_02,B2,50,26,negative control,negative control,LT0039_02_26,1,1,LT0039_02/LT0039_02_26_50.tif
LT0039_02,C1,50,49,positive control,ENSG00000149503,LT0039_02_49,1,1,LT0039_02/LT0039_02_49_50.tif
LT0039_02,C4,50,52,positive control,ENSG00000149503,LT0039_02_52,1,1,LT0039_02/LT0039_02_52_50.tif
LT0039_02,C15,50,63,negative control,negative control,LT0039_02_63,1,1,LT0039_02/LT0039_02_63_50.tif
LT0039_02,D2,50,74,negative control,negative control,LT0039_02_74,1,1,LT0039_02/LT0039_02_74_50.tif
LT0039_02,M16,50,304,negative control,negative control,LT0039_02_304,1,1,LT0039_02/LT0039_02_304_50.tif
LT0039_02,N3,50,315,negative control,negative control,LT0039_02_315,1,1,LT0039_02/LT0039_02_315_50.tif
LT0039_02,O16,50,352,negative control,negative control,LT0039_02_352,1,1,LT0039_02/LT0039_02_352_50.tif
LT0039_39,A1,50,1,positive control,ENSG00000149503,LT0039_39_1,1,1,LT0039_39/LT0039_39_1_50.tif
LT0039_39,A4,50,4,positive control,ENSG00000149503,LT0039_39_4,1,1,LT0039_39/LT0039_39_4_50.tif
LT0039_39,A15,50,15,negative control,negative control,LT0039_39_15,1,1,LT0039_39/LT0039_39_15_50.tif
LT0039_39,B2,50,26,negative control,negative control,LT0039_39_26,1,1,LT0039_39/LT0039_39_26_50.tif
LT0039_39,C1,50,49,positive control,ENSG00000149503,LT0039_39_49,1,1,LT0039_39/LT0039_39_49_50.tif
LT0039_39,C4,50,52,positive control,ENSG00000149503,LT0039_39_52,1,1,LT0039_39/LT0039_39_52_50.tif
LT0039_39,C15,50,63,negative control,negative control,LT0039_39_63,1,1,LT0039_39/LT0039_39_63_50.tif
LT0039_39,D2,50,74,negative control,negative control,LT0039_39_74,1,1,LT0039_39/LT0039_39_74_50.tif
LT0039_39,M16,50,304,negative control,negative control,LT0039_39_304,1,1,LT0039_39/LT0039_39_304_50.tif
LT0039_39,N3,50,315,negative control,negative control,LT0039_39_315,1,1,LT0039_39/LT0039_39_315_50.tif
LT0039_39,O16,50,352,negative control,negative control,LT0039_39_352,1,1,LT0039_39/LT0039_39_352_50.tif
LT0039_45,A1,50,1,positive control,ENSG00000149503,LT0039_45_1,1,1,LT0039_45/LT0039_45_1_50.tif
LT0039_45,A4,50,4,positive control,ENSG00000149503,LT0039_45_4,1,1,LT0039_45/LT0039_45_4_50.tif
LT0039_45,A15,50,15,negative control,negative control,LT0039_45_15,1,1,LT0039_45/LT0039_45_15_50.tif
LT0039_45,B2,50,26,negative control,negative control,LT0039_45_26,1,1,LT0039_45/LT0039_45_26_50.tif
LT0039_45,C1,50,49,positive control,ENSG00000149503,LT0039_45_49,1,1,LT0039_45/LT0039_45_49_50.tif
LT0039_45,C4,50,52,positive control,ENSG00000149503,LT0039_45_52,1,1,LT0039_45/LT0039_45_52_50.tif
LT0039_45,C15,50,63,negative control,negative control,LT0039_45_63,1,1,LT0039_45/LT0039_45_63_50.tif
LT0039_45,D2,50,74,negative control,negative control,LT0039_45_74,1,1,LT0039_45/LT0039_45_74_50.tif
LT0039_45,M16,50,304,negative control,negative control,LT0039_45_304,1,1,LT0039_45/LT0039_45_304_50.tif
LT0039_45,N3,50,315,negative control,negative control,LT0039_45_315,1,1,LT0039_45/LT0039_45_315_50.tif
LT0039_45,O16,50,352,negative control,negative control,LT0039_45_352,1,1,LT0039_45/LT0039_45_352_50.tif
LT0040_01,A1,50,1,positive control,ENSG00000149503,LT0040_01_1,1,1,LT0040_01/LT0040_01_1_50.tif
LT0040_01,A4,50,4,positive control,ENSG00000149503,LT0040_01_4,1,1,LT0040_01/LT0040_01_4_50.tif
LT0040_01,A15,50,15,negative control,negative control,LT0040_01_15,1,1,LT0040_01/LT0040_01_15_50.tif
LT0040_01,B2,50,26,negative control,negative control,LT0040_01_26,1,1,LT0040_01/LT0040_01_26_50.tif
LT0040_01,C1,50,49,positive control,ENSG00000149503,LT0040_01_49,1,1,LT0040_01/LT0040_01_49_50.tif
LT0040_01,C4,50,52,positive control,ENSG00000149503,LT0040_01_52,1,1,LT0040_01/LT0040_01_52_50.tif
LT0040_01,C15,50,63,negative control,negative control,LT0040_01_63,1,1,LT0040_01/LT0040_01_63_50.tif
LT0040_01,D2,50,74,negative control,negative control,LT0040_01_74,1,1,LT0040_01/LT0040_01_74_50.tif
LT0040_01,M16,50,304,negative control,negative control,LT0040_01_304,1,1,LT0040_01/LT0040_01_304_50.tif
LT0040_01,N3,50,315,negative control,negative control,LT0040_01_315,1,1,LT0040_01/LT0040_01_315_50.tif
LT0040_01,O16,50,352,negative control,negative control,LT0040_01_352,1,1,LT0040_01/LT0040_01_352_50.tif
LT0040_42,A1,50,1,positive control,ENSG00000149503,LT0040_42_1,1,1,LT0040_42/LT0040_42_1_50.tif
LT0040_42,A4,50,4,positive control,ENSG00000149503,LT0040_42_4,1,1,LT0040_42/LT0040_42_4_50.tif
LT0040_42,A15,50,15,negative control,negative control,LT0040_42_15,1,1,LT0040_42/LT0040_42_15_50.tif
LT0040_42,B2,50,26,negative control,negative control,LT0040_42_26,1,1,LT0040_42/LT0040_42_26_50.tif
LT0040_42,C1,50,49,positive control,ENSG00000149503,LT0040_42_49,1,1,LT0040_42/LT0040_42_49_50.tif
LT0040_42,C4,50,52,positive control,ENSG00000149503,LT0040_42_52,1,1,LT0040_42/LT0040_42_52_50.tif
LT0040_42,C15,50,63,negative control,negative control,LT0040_42_63,1,1,LT0040_42/LT0040_42_63_50.tif
LT0040_42,D2,50,74,negative control,negative control,LT0040_42_74,1,1,LT0040_42/LT0040_42_74_50.tif
LT0040_42,M16,50,304,negative control,negative control,LT0040_42_304,1,1,LT0040_42/LT0040_42_304_50.tif
LT0040_42,N3,50,315,negative control,negative control,LT0040_42_315,1,1,LT0040_42/LT0040_42_315_50.tif
LT0040_42,O16,50,352,negative control,negative control,LT0040_42_352,1,1,LT0040_42/LT0040_42_352_50.tif
LT0040_44,A1,50,1,positive control,ENSG00000149503,LT0040_44_1,1,1,LT0040_44/LT0040_44_1_50.tif
LT0040_44,A4,50,4,positive control,ENSG00000149503,LT0040_44_4,1,1,LT0040_44/LT0040_44_4_50.tif
LT0040_44,A15,50,15,negative control,negative control,LT0040_44_15,1,1,LT0040_44/LT0040_44_15_50.tif
LT0040_44,B2,50,26,negative control,negative control,LT0040_44_26,1,1,LT0040_44/LT0040_44_26_50.tif
LT0040_44,C1,50,49,positive control,ENSG00000149503,LT0040_44_49,1,1,LT0040_44/LT0040_44_49_50.tif
LT0040_44,C4,50,52,positive control,ENSG00000149503,LT0040_44_52,1,1,LT0040_44/LT0040_44_52_50.tif
LT0040_44,C15,50,63,negative control,negative control,LT0040_44_63,1,1,LT0040_44/LT0040_44_63_50.tif
LT0040_44,D2,50,74,negative control,negative control,LT0040_44_74,1,1,LT0040_44/LT0040_44_74_50.tif
LT0040_44,M16,50,304,negative control,negative control,LT0040_44_304,1,1,LT0040_44/LT0040_44_304_50.tif
LT0040_44,N3,50,315,negative control,negative control,LT0040_44_315,1,1,LT0040_44/LT0040_44_315_50.tif
LT0040_44,O16,50,352,negative control,negative control,LT0040_44_352,1,1,LT0040_44/LT0040_44_352_50.tif
